"TIME","GEO","UNIT","DIRECT","NA_ITEM","Value","Flag and Footnotes"
"2017","FRF2","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRF3","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRG0","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRH0","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRI1","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRI2","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRI3","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRJ1","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRJ2","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRK1","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRK2","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRL0","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRM0","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRY1","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRY2","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRY3","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRY4","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRY5","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","HR03","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","HR04","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ITC1","Million euro","Balance","Balance of primary incomes/National income, net","96,662.1",""
"2017","ITC2","Million euro","Balance","Balance of primary incomes/National income, net","2,642.5",""
"2017","ITC3","Million euro","Balance","Balance of primary incomes/National income, net","33,192.4",""
"2017","ITC4","Million euro","Balance","Balance of primary incomes/National income, net","255,883",""
"2017","ITH1","Million euro","Balance","Balance of primary incomes/National income, net","14,233",""
"2017","ITH3","Million euro","Balance","Balance of primary incomes/National income, net","108,914",""
"2017","ITH4","Million euro","Balance","Balance of primary incomes/National income, net","26,094.4",""
"2017","ITH5","Million euro","Balance","Balance of primary incomes/National income, net","107,511.9",""
"2017","ITI1","Million euro","Balance","Balance of primary incomes/National income, net","77,420.8",""
"2017","ITI2","Million euro","Balance","Balance of primary incomes/National income, net","16,038.7",""
"2017","ITI3","Million euro","Balance","Balance of primary incomes/National income, net","29,325.6",""
"2017","ITI4","Million euro","Balance","Balance of primary incomes/National income, net","121,068.9",""
"2017","ITF1","Million euro","Balance","Balance of primary incomes/National income, net","21,335.9",""
"2017","ITF3","Million euro","Balance","Balance of primary incomes/National income, net","74,629.2",""
"2017","ITF4","Million euro","Balance","Balance of primary incomes/National income, net","53,800",""
"2017","ITF6","Million euro","Balance","Balance of primary incomes/National income, net","23,202.1",""
"2017","ITG1","Million euro","Balance","Balance of primary incomes/National income, net","62,625.7",""
"2017","ITG2","Million euro","Balance","Balance of primary incomes/National income, net","23,235.3",""
"2017","CY0","Million euro","Balance","Balance of primary incomes/National income, net","11,494","p"
"2017","CY00","Million euro","Balance","Balance of primary incomes/National income, net","11,494","p"
"2017","LV00","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","LT01","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","LT02","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","LU00","Million euro","Balance","Balance of primary incomes/National income, net","22,493.73",""
"2017","HU11","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","HU32","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","NL13","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","NL32","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","NL33","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","NL41","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","NL42","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","AT12","Million euro","Balance","Balance of primary incomes/National income, net","45,363",""
"2017","AT13","Million euro","Balance","Balance of primary incomes/National income, net","46,258",""
"2017","AT21","Million euro","Balance","Balance of primary incomes/National income, net","13,637",""
"2017","AT22","Million euro","Balance","Balance of primary incomes/National income, net","31,225",""
"2017","AT31","Million euro","Balance","Balance of primary incomes/National income, net","39,513",""
"2017","AT32","Million euro","Balance","Balance of primary incomes/National income, net","15,206",""
"2017","AT33","Million euro","Balance","Balance of primary incomes/National income, net","20,101",""
"2017","PL21","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PL22","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PL41","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PL42","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PL51","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PL61","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PL63","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PL71","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PL82","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PL91","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PT11","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PT15","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PT16","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PT17","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PT18","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PT20","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","PT30","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","RO11","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","RO12","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","RO21","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","RO22","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","RO32","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","RO41","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","RO42","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","SI04","Million euro","Balance","Balance of primary incomes/National income, net","12,913.96",""
"2017","SK01","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","SK04","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FI19","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FI1B","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FI1C","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FI1D","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FI20","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","SE11","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","SE12","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","SE21","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","SE22","Million euro","Balance","Balance of primary incomes/National income, net",":",""
