"TIME","GEO","TRA_MEAS","UNIT","Value","Flag and Footnotes"
"2017","EL13","Passengers carried (arrival)","Thousand passengers",":",""
"2017","EL14","Passengers carried (arrival)","Thousand passengers",":",""
"2017","EL61","Passengers carried (arrival)","Thousand passengers","219",""
"2017","EL62","Passengers carried (arrival)","Thousand passengers","2,584",""
"2017","EL63","Passengers carried (arrival)","Thousand passengers","353",""
"2017","EL64","Passengers carried (arrival)","Thousand passengers","8",""
"2017","EL65","Passengers carried (arrival)","Thousand passengers","137",""
"2017","EL21","Passengers carried (arrival)","Thousand passengers",":",""
"2017","EL22","Passengers carried (arrival)","Thousand passengers",":",""
"2017","EL23","Passengers carried (arrival)","Thousand passengers",":",""
"2017","EL24","Passengers carried (arrival)","Thousand passengers",":",""
"2017","EL25","Passengers carried (arrival)","Thousand passengers",":",""
"2017","EL30","Passengers carried (arrival)","Thousand passengers","10,911",""
"2017","EL41","Passengers carried (arrival)","Thousand passengers","560",""
"2017","EL42","Passengers carried (arrival)","Thousand passengers","5,587",""
"2017","EL43","Passengers carried (arrival)","Thousand passengers","5,191",""
"2017","ELZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2017","ES11","Passengers carried (arrival)","Thousand passengers","2,372",""
"2017","ES12","Passengers carried (arrival)","Thousand passengers","703",""
"2017","ES13","Passengers carried (arrival)","Thousand passengers","466",""
"2017","ES21","Passengers carried (arrival)","Thousand passengers","2,661",""
"2017","ES22","Passengers carried (arrival)","Thousand passengers",":",""
"2017","ES23","Passengers carried (arrival)","Thousand passengers",":",""
"2017","ES24","Passengers carried (arrival)","Thousand passengers","218",""
"2017","ES30","Passengers carried (arrival)","Thousand passengers","26,117",""
"2017","ES41","Passengers carried (arrival)","Thousand passengers","109",""
"2017","ES42","Passengers carried (arrival)","Thousand passengers",":",""
"2017","ES43","Passengers carried (arrival)","Thousand passengers",":",""
"2017","ES51","Passengers carried (arrival)","Thousand passengers","24,860",""
"2017","ES52","Passengers carried (arrival)","Thousand passengers","10,193",""
"2017","ES53","Passengers carried (arrival)","Thousand passengers","19,584",""
"2017","ES61","Passengers carried (arrival)","Thousand passengers","13,261",""
"2017","ES62","Passengers carried (arrival)","Thousand passengers","600",""
"2017","ES63","Passengers carried (arrival)","Thousand passengers",":",""
"2017","ES64","Passengers carried (arrival)","Thousand passengers","158",""
"2017","ES70","Passengers carried (arrival)","Thousand passengers","21,553",""
"2017","FR10","Passengers carried (arrival)","Thousand passengers","50,777",""
"2017","FRB0","Passengers carried (arrival)","Thousand passengers","93",""
"2017","FRC1","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FRC2","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FRD1","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FRD2","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FRE1","Passengers carried (arrival)","Thousand passengers","947",""
"2017","FRE2","Passengers carried (arrival)","Thousand passengers","1,813",""
"2017","FRF1","Passengers carried (arrival)","Thousand passengers","4,524",""
"2017","FRF2","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FRF3","Passengers carried (arrival)","Thousand passengers","116",""
"2017","FRG0","Passengers carried (arrival)","Thousand passengers","2,718",""
"2017","FRH0","Passengers carried (arrival)","Thousand passengers","934",""
"2017","FRI1","Passengers carried (arrival)","Thousand passengers","4,142",""
"2017","FRI2","Passengers carried (arrival)","Thousand passengers","154",""
"2017","FRI3","Passengers carried (arrival)","Thousand passengers","111",""
"2017","FRJ1","Passengers carried (arrival)","Thousand passengers","1,554",""
"2017","FRJ2","Passengers carried (arrival)","Thousand passengers","4,830",""
"2017","FRK1","Passengers carried (arrival)","Thousand passengers","192",""
"2017","FRK2","Passengers carried (arrival)","Thousand passengers","5,377",""
"2017","FRL0","Passengers carried (arrival)","Thousand passengers","11,356",""
"2017","FRM0","Passengers carried (arrival)","Thousand passengers","2,003",""
"2017","FRY1","Passengers carried (arrival)","Thousand passengers","1,234",""
"2017","FRY2","Passengers carried (arrival)","Thousand passengers","910",""
"2017","FRY3","Passengers carried (arrival)","Thousand passengers","240",""
"2017","FRY4","Passengers carried (arrival)","Thousand passengers","1,128",""
"2017","FRY5","Passengers carried (arrival)","Thousand passengers","179",""
"2017","FR2","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FR3","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FR4","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FR5","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FR6","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FR7","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FR8","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FRA","Passengers carried (arrival)","Thousand passengers",":",""
"2017","HR03","Passengers carried (arrival)","Thousand passengers","3,096",""
"2017","HR04","Passengers carried (arrival)","Thousand passengers","1,545",""
"2017","ITC1","Passengers carried (arrival)","Thousand passengers","2,099",""
"2017","ITC2","Passengers carried (arrival)","Thousand passengers",":",""
"2017","ITC3","Passengers carried (arrival)","Thousand passengers","624",""
"2017","ITC4","Passengers carried (arrival)","Thousand passengers","21,982",""
"2017","ITH1","Passengers carried (arrival)","Thousand passengers",":",""
"2017","ITH3","Passengers carried (arrival)","Thousand passengers","8,207",""
"2017","ITH4","Passengers carried (arrival)","Thousand passengers","392",""
"2017","ITH5","Passengers carried (arrival)","Thousand passengers","4,343",""
"2017","ITI1","Passengers carried (arrival)","Thousand passengers","3,921",""
"2017","ITI2","Passengers carried (arrival)","Thousand passengers","121",""
"2017","ITI3","Passengers carried (arrival)","Thousand passengers","238",""
"2017","ITI4","Passengers carried (arrival)","Thousand passengers","23,347",""
"2017","ITF1","Passengers carried (arrival)","Thousand passengers","329",""
"2017","ITF3","Passengers carried (arrival)","Thousand passengers","4,249",""
"2017","ITF4","Passengers carried (arrival)","Thousand passengers","3,473",""
"2017","ITF6","Passengers carried (arrival)","Thousand passengers","1,460",""
"2017","ITG1","Passengers carried (arrival)","Thousand passengers","8,392",""
"2017","ITG2","Passengers carried (arrival)","Thousand passengers","4,140",""
"2017","ITZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2017","CY00","Passengers carried (arrival)","Thousand passengers","5,127",""
"2017","LV00","Passengers carried (arrival)","Thousand passengers","3,042",""
"2017","LT01","Passengers carried (arrival)","Thousand passengers","1,880",""
"2017","LT02","Passengers carried (arrival)","Thousand passengers","742",""
"2017","LU00","Passengers carried (arrival)","Thousand passengers","1,767",""
"2017","HU11","Passengers carried (arrival)","Thousand passengers","6,473",""
"2017","HU32","Passengers carried (arrival)","Thousand passengers","158",""
"2017","MT00","Passengers carried (arrival)","Thousand passengers","3,009",""
"2017","NL13","Passengers carried (arrival)","Thousand passengers","101",""
"2017","NL32","Passengers carried (arrival)","Thousand passengers","34,194",""
"2017","NL33","Passengers carried (arrival)","Thousand passengers","865",""
"2017","NL41","Passengers carried (arrival)","Thousand passengers","2,839",""
"2017","NL42","Passengers carried (arrival)","Thousand passengers","86",""
"2017","AT12","Passengers carried (arrival)","Thousand passengers","12,128",""
"2017","AT21","Passengers carried (arrival)","Thousand passengers","109",""
"2017","AT22","Passengers carried (arrival)","Thousand passengers","476",""
"2017","AT31","Passengers carried (arrival)","Thousand passengers","195",""
"2017","AT32","Passengers carried (arrival)","Thousand passengers","951",""
"2017","AT33","Passengers carried (arrival)","Thousand passengers","547",""
"2017","PL21","Passengers carried (arrival)","Thousand passengers","2,904",""
"2017","PL22","Passengers carried (arrival)","Thousand passengers","1,933",""
"2017","PL41","Passengers carried (arrival)","Thousand passengers","916",""
"2017","PL42","Passengers carried (arrival)","Thousand passengers","287",""
"2017","PL51","Passengers carried (arrival)","Thousand passengers","1,402",""
"2017","PL61","Passengers carried (arrival)","Thousand passengers","165",""
"2017","PL63","Passengers carried (arrival)","Thousand passengers","2,517",""
"2017","PL71","Passengers carried (arrival)","Thousand passengers","104",""
"2017","PL82","Passengers carried (arrival)","Thousand passengers","321",""
"2017","PL91","Passengers carried (arrival)","Thousand passengers","9,356",""
"2017","PT11","Passengers carried (arrival)","Thousand passengers","5,474",""
"2017","PT15","Passengers carried (arrival)","Thousand passengers","4,383",""
"2017","PT16","Passengers carried (arrival)","Thousand passengers","7",""
"2017","PT17","Passengers carried (arrival)","Thousand passengers","13,408",""
"2017","PT18","Passengers carried (arrival)","Thousand passengers","1",""
"2017","PT20","Passengers carried (arrival)","Thousand passengers","1,619",""
"2017","PT30","Passengers carried (arrival)","Thousand passengers","1,704",""
"2017","RO11","Passengers carried (arrival)","Thousand passengers","1,322",""
"2017","RO12","Passengers carried (arrival)","Thousand passengers","240",""
"2017","RO21","Passengers carried (arrival)","Thousand passengers","780",""
"2017","RO22","Passengers carried (arrival)","Thousand passengers",":",""
"2017","RO32","Passengers carried (arrival)","Thousand passengers","6,346",""
"2017","RO41","Passengers carried (arrival)","Thousand passengers",":",""
"2017","RO42","Passengers carried (arrival)","Thousand passengers","824",""
"2017","SI04","Passengers carried (arrival)","Thousand passengers","840",""
"2017","SK01","Passengers carried (arrival)","Thousand passengers","961",""
"2017","SK04","Passengers carried (arrival)","Thousand passengers","247",""
"2017","SKZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2017","FI19","Passengers carried (arrival)","Thousand passengers","347",""
"2017","FI1B","Passengers carried (arrival)","Thousand passengers","9,473",""
"2017","FI1C","Passengers carried (arrival)","Thousand passengers","165",""
"2017","FI1D","Passengers carried (arrival)","Thousand passengers","1,361",""
"2017","FI20","Passengers carried (arrival)","Thousand passengers","32",""
"2017","FIZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2017","SE11","Passengers carried (arrival)","Thousand passengers","14,555",""
"2017","SE12","Passengers carried (arrival)","Thousand passengers","1,195",""
"2017","SE21","Passengers carried (arrival)","Thousand passengers","493",""
"2017","SE22","Passengers carried (arrival)","Thousand passengers","1,418",""
"2017","SE23","Passengers carried (arrival)","Thousand passengers","3,385",""
"2017","SE31","Passengers carried (arrival)","Thousand passengers",":",""
"2017","SE32","Passengers carried (arrival)","Thousand passengers","409",""
"2017","SE33","Passengers carried (arrival)","Thousand passengers","1,479",""
"2017","UKC1","Passengers carried (arrival)","Thousand passengers","64",""
"2017","UKC2","Passengers carried (arrival)","Thousand passengers","2,653",""
"2017","UKD1","Passengers carried (arrival)","Thousand passengers",":",""
"2017","UKD3","Passengers carried (arrival)","Thousand passengers","13,919",""
"2017","UKD4","Passengers carried (arrival)","Thousand passengers","12",""
"2017","UKD7","Passengers carried (arrival)","Thousand passengers","2,459",""
"2017","UKE1","Passengers carried (arrival)","Thousand passengers","95",""
"2017","UKE3","Passengers carried (arrival)","Thousand passengers","672",""
"2017","UKE4","Passengers carried (arrival)","Thousand passengers","2,034",""
"2017","UKF2","Passengers carried (arrival)","Thousand passengers","2,435",""
"2017","UKF3","Passengers carried (arrival)","Thousand passengers",":",""
"2017","UKG1","Passengers carried (arrival)","Thousand passengers",":",""
"2017","UKG3","Passengers carried (arrival)","Thousand passengers","6,491",""
"2017","UKH1","Passengers carried (arrival)","Thousand passengers","263",""
"2017","UKH2","Passengers carried (arrival)","Thousand passengers","8,023",""
"2017","UKH3","Passengers carried (arrival)","Thousand passengers","13,438",""
"2017","UKI3","Passengers carried (arrival)","Thousand passengers",":",""
"2017","UKI4","Passengers carried (arrival)","Thousand passengers","2,310",""
